Name	GSM1074947_APPLY_p_Hulin_58_430A_Mouse430A_2_A01_528242.EXPRESSION	GSM1074948_APPLY_p_Hulin_58_430A_Mouse430A_2_A02_528130.EXPRESSION	GSM1074949_APPLY_p_Hulin_58_430A_Mouse430A_2_A03_528272.EXPRESSION	GSM1074950_APPLY_p_Hulin_58_430A_Mouse430A_2_A04_528190.EXPRESSION	GSM1074951_APPLY_p_Hulin_58_430A_Mouse430A_2_A05_528142.EXPRESSION	GSM1074952_APPLY_p_Hulin_58_430A_Mouse430A_2_A06_528174.EXPRESSION	GSM1074953_APPLY_p_Hulin_58_430A_Mouse430A_2_A07_528222.EXPRESSION	GSM1074954_APPLY_p_Hulin_58_430A_Mouse430A_2_A08_528264.EXPRESSION	GSM1074955_APPLY_p_Hulin_58_430A_Mouse430A_2_A09_528228.EXPRESSION	GSM1074956_APPLY_p_Hulin_58_430A_Mouse430A_2_A10_528122.EXPRESSION	GSM1074957_APPLY_p_Hulin_58_430A_Mouse430A_2_A11_528118.EXPRESSION	GSM1074958_APPLY_p_Hulin_58_430A_Mouse430A_2_A12_528294.EXPRESSION	GSM1074959_APPLY_p_Hulin_58_430A_Mouse430A_2_B01_528198.EXPRESSION	GSM1074960_APPLY_p_Hulin_58_430A_Mouse430A_2_B02_528162.EXPRESSION	GSM1074961_APPLY_p_Hulin_58_430A_Mouse430A_2_B03_528172.EXPRESSION	GSM1074962_APPLY_p_Hulin_58_430A_Mouse430A_2_B04_528232.EXPRESSION	GSM1074963_APPLY_p_Hulin_58_430A_Mouse430A_2_B05_528290.EXPRESSION	GSM1074964_APPLY_p_Hulin_58_430A_Mouse430A_2_B06_528150.EXPRESSION	GSM1074965_APPLY_p_Hulin_58_430A_Mouse430A_2_B07_528284.EXPRESSION	GSM1074966_APPLY_p_Hulin_58_430A_Mouse430A_2_B08_528244.EXPRESSION	GSM1074967_APPLY_p_Hulin_58_430A_Mouse430A_2_B09_528186.EXPRESSION	GSM1074968_APPLY_p_Hulin_58_430A_Mouse430A_2_B10_528194.EXPRESSION	GSM1074969_APPLY_p_Hulin_58_430A_Mouse430A_2_B11_528262.EXPRESSION	GSM1074970_APPLY_p_Hulin_58_430A_Mouse430A_2_B12_528132.EXPRESSION	GSM1074971_APPLY_p_Hulin_58_430A_Mouse430A_2_C01_528304.EXPRESSION	GSM1074972_APPLY_p_Hulin_58_430A_Mouse430A_2_C02_528216.EXPRESSION	GSM1074973_APPLY_p_Hulin_58_430A_Mouse430A_2_C03_528184.EXPRESSION	GSM1074974_APPLY_p_Hulin_58_430A_Mouse430A_2_C04_528282.EXPRESSION	GSM1074975_APPLY_p_Hulin_58_430A_Mouse430A_2_C05_528136.EXPRESSION	GSM1074976_APPLY_p_Hulin_58_430A_Mouse430A_2_C06_528296.EXPRESSION	GSM1074977_APPLY_p_Hulin_58_430A_Mouse430A_2_C07_528298.EXPRESSION	GSM1074978_APPLY_p_Hulin_58_430A_Mouse430A_2_C08_528280.EXPRESSION	GSM1074979_APPLY_p_Hulin_58_430A_Mouse430A_2_C09_528286.EXPRESSION	GSM1074980_APPLY_p_Hulin_58_430A_Mouse430A_2_C10_528210.EXPRESSION	GSM1074981_APPLY_p_Hulin_58_430A_Mouse430A_2_C11_528134.EXPRESSION	GSM1074982_APPLY_p_Hulin_58_430A_Mouse430A_2_C12_528212.EXPRESSION	GSM1074983_APPLY_p_Hulin_58_430A_Mouse430A_2_D01_528268.EXPRESSION	GSM1074984_APPLY_p_Hulin_58_430A_Mouse430A_2_D02_528182.EXPRESSION	GSM1074985_APPLY_p_Hulin_58_430A_Mouse430A_2_D03_528274.EXPRESSION	GSM1074986_APPLY_p_Hulin_58_430A_Mouse430A_2_D04_528204.EXPRESSION	GSM1074987_APPLY_p_Hulin_58_430A_Mouse430A_2_D05_528252.EXPRESSION	GSM1074988_APPLY_p_Hulin_58_430A_Mouse430A_2_D06_528278.EXPRESSION	GSM1074989_APPLY_p_Hulin_58_430A_Mouse430A_2_D07_528152.EXPRESSION	GSM1074990_APPLY_p_Hulin_58_430A_Mouse430A_2_D08_528188.EXPRESSION	GSM1074991_APPLY_p_Hulin_58_430A_Mouse430A_2_D09_528292.EXPRESSION	GSM1074992_APPLY_p_Hulin_58_430A_Mouse430A_2_D10_528250.EXPRESSION	GSM1074993_APPLY_p_Hulin_58_430A_Mouse430A_2_D11_528164.EXPRESSION	GSM1074994_APPLY_p_Hulin_58_430A_Mouse430A_2_D12_528160.EXPRESSION	GSM1074995_APPLY_p_Hulin_58_430A_Mouse430A_2_E01_528176.EXPRESSION	GSM1074996_APPLY_p_Hulin_58_430A_Mouse430A_2_E02_528206.EXPRESSION	GSM1074997_APPLY_p_Hulin_58_430A_Mouse430A_2_E03_528124.EXPRESSION	GSM1074998_APPLY_p_Hulin_58_430A_Mouse430A_2_E04_528254.EXPRESSION	GSM1074999_APPLY_p_Hulin_58_430A_Mouse430A_2_E05_528128.EXPRESSION	GSM1075000_APPLY_p_Hulin_58_430A_Mouse430A_2_E06_528276.EXPRESSION	GSM1075001_APPLY_p_Hulin_58_430A_Mouse430A_2_E07_528166.EXPRESSION	GSM1075002_APPLY_p_Hulin_58_430A_Mouse430A_2_E08_528126.EXPRESSION	GSM1075003_APPLY_p_Hulin_58_430A_Mouse430A_2_E09_528236.EXPRESSION	GSM1075004_APPLY_p_Hulin_58_430A_Mouse430A_2_E10_528246.EXPRESSION
Mrpl21	9.056604376	8.871428915	9.12126656	9.932508935	10.41410276	10.4353356	10.62293216	10.60385192	10.52654545	10.19876713	10.14316297	10.04365887	10.03122195	10.18174232	10.06853162	10.01201141	10.09062684	10.11855146	8.922862587	8.841923441	9.038053141	9.920496422	10.45692305	10.40519205	10.52320074	10.48830411	10.34556682	10.17569218	9.978354787	9.781436077	9.783230761	9.790034615	9.809754684	9.83603382	9.87785229	9.533346623	9.890393571	9.806588519	9.930812209	9.623997156	8.827384297	9.920393655	10.62172423	10.39985764	9.929203779	9.979002816	10.10193287	10.13698407	8.892612957	9.995817704	10.59322885	10.32143695	9.913870286	9.770376032	9.832190801	9.883757125	9.748169937	9.849430529
Galm	7.471243333	7.411838404	7.200960324	6.75290977	7.315058744	7.595772135	7.68692169	7.911529586	8.018386321	7.653020296	7.858468652	7.929963885	8.555443219	8.689776346	8.268050831	8.428589636	9.039655835	8.740008594	7.317925366	7.798881636	7.557221851	6.808002985	7.080744075	7.675730704	7.345686198	7.634613118	7.230823775	7.234032553	7.327959976	7.515574709	7.620383637	7.362380184	7.388753794	7.409778222	7.844297761	7.705503523	7.375205252	7.309116443	7.45866315	7.569606479	6.867820785	7.414086069	7.670767423	7.867318821	7.93062709	8.579518361	8.619784821	8.860278551	7.029414535	7.081950509	7.263293259	7.094655909	7.344539523	7.464196768	7.375309498	7.501171361	7.226180091	7.441406929
Smdt1	10.63754039	10.72440794	10.72733124	10.18569981	10.35410216	10.43456353	10.69557263	10.8128834	10.76485142	10.73637356	10.71118256	10.7724104	10.98649843	11.03780127	10.97951088	10.75305971	11.01320135	11.07855254	10.59725014	10.62424735	10.56630513	10.21674276	10.36001621	10.56675987	10.63973769	10.73543104	10.65002843	10.61981824	10.71659964	10.69366964	10.86371414	10.80554	10.94572621	10.86490709	11.1110223	11.16160312	10.85015425	10.89522002	11.01365637	11.17712384	10.5372178	10.26944785	10.66023896	10.6922519	10.77191279	10.82216792	10.77757208	10.95019033	10.51666642	10.03216264	10.60773501	10.58364423	10.80737876	10.86839576	10.90300285	11.01339364	10.86789128	10.9552731
Mrps28	8.520013321	8.507355317	8.331243625	9.625049153	10.22656236	10.6070677	10.59454869	10.6024336	10.54346505	10.23167924	10.12059748	10.15231685	9.954971989	10.0118959	9.952926936	10.0092965	9.832196395	9.76433582	8.533799803	8.621604685	8.380413422	9.462175434	10.2403935	10.53285464	10.61210376	10.59514953	10.49865635	10.15799846	10.03727401	9.813855074	9.57461497	9.714237772	9.718666192	9.619803223	9.426248559	9.364682047	9.700900783	9.660884005	9.403820062	9.064499526	8.52338378	9.547231632	10.65592331	10.47565746	10.01996908	9.888439722	9.982131311	9.996007747	8.61979403	9.465439914	10.59419873	10.26121977	9.701228554	9.400056835	9.58861509	9.51423968	9.638706141	9.423868883
Anapc13	8.638553964	8.36920931	7.688718678	8.08053339	8.225577185	8.39775959	8.69429948	8.921304812	9.1513682	9.15507036	9.18452991	9.105188395	9.03828973	9.011430791	8.730819933	8.778378575	8.975042857	9.118963525	8.801839147	8.498391489	7.898563743	7.98251688	8.21497138	8.47217048	8.742216276	9.024729802	8.839164672	8.879739358	8.890447817	8.820844326	8.690019026	8.597531023	8.685199854	8.701350235	8.859601785	8.877127526	8.523262947	8.621407737	8.87040672	8.961046393	8.258463007	7.825662675	8.736650194	9.23409879	9.150683283	8.880449682	8.876574756	9.025847504	8.261988817	7.872022469	8.705766365	8.953258557	9.081507926	8.722274682	8.786863656	8.811702997	8.768810797	8.837354475
Actr2	12.36786199	12.14940292	12.26938466	12.18841496	12.08859377	11.93610373	12.0511045	12.07725005	11.9989697	11.98411463	12.03050348	12.05337386	12.11126576	12.06786342	12.07991689	12.06141654	12.03914311	12.10987323	12.28351294	12.18667866	12.21609932	12.2685382	12.12819426	11.98466638	12.06714859	12.09745277	11.84813207	11.79018837	11.81714002	11.91519401	12.05319507	12.08145494	12.08899904	12.13773718	12.09023743	12.13190574	12.08418078	12.1963864	12.06877183	12.14879661	12.12551334	12.32717002	12.07100617	12.10695567	12.12648152	12.11089899	12.15590041	11.99681979	12.1654178	12.37152337	12.10146052	11.82050794	11.94701665	12.1101607	12.13410388	12.09848073	12.10249913	12.05365721
Zfp688	7.223940108	7.149283121	7.262734517	6.709534281	6.883436934	6.949313923	7.589929708	6.9050805	6.861997069	6.741664866	7.105360046	6.973666943	6.761365985	6.764312367	7.042334318	7.007929815	7.048087018	7.072038679	7.195448136	7.053203487	7.071041462	6.722097076	7.003735097	7.145171204	7.51309758	6.889848012	6.389921877	6.505179054	6.904475148	6.862942921	6.532035375	6.475993122	6.528481738	6.769578187	6.74477391	7.218531346	6.619211602	6.805345889	6.718178836	7.121567206	6.748975577	6.892834098	7.210396955	6.889775332	6.899912023	6.64556903	6.962973913	7.096382295	6.776499169	6.754950986	7.193131677	6.730809144	7.13338306	6.105027236	6.560788945	6.576475797	6.64669342	6.733539657
Mzt2	7.06532093	6.765363251	6.694586717	6.242456531	6.70438103	7.207221092	7.458472094	7.713625699	8.053615404	8.451377087	8.480503498	8.657711137	8.524689061	8.800789362	8.674929172	8.827602835	8.779935038	8.922641474	7.234600059	7.657110038	7.363291723	6.524926905	6.784358319	7.117981823	7.324712556	7.742480122	7.929829277	8.332838502	8.375597167	8.555067205	8.261468585	8.42764166	8.602478538	8.589386576	8.654331367	8.665470374	8.478042694	8.617390661	8.705210224	8.866702011	6.916333415	6.129152827	7.520945488	8.510247062	8.547864862	8.578317146	8.760276079	8.817102254	7.404254398	6.324115529	7.311858503	8.258927594	8.612895092	8.484159169	8.624653932	8.700017692	8.556016582	8.735888434
Mgst2	10.37612387	9.758888094	9.275924186	8.120007094	6.56041044	6.072294841	5.521120285	5.850545264	6.450653	7.193793494	7.225549103	7.793838401	7.25897315	7.060705358	7.044848534	7.182019947	7.003044895	7.624312523	10.66166432	9.992288176	8.865728929	7.271523067	6.255749052	5.845710609	5.723456025	6.033615068	5.922897842	6.243674324	6.289347415	6.809867628	6.372875074	6.62205243	6.366631867	6.794929568	6.486136716	7.757773147	6.267809645	6.687677489	6.564363678	7.888531628	9.77241061	8.09972441	6.325811619	6.942498041	8.071133507	7.490577954	7.070252512	7.22097664	9.987313734	7.497221223	5.814283347	6.085800179	7.107404639	6.722981966	6.579863638	6.567446027	6.594553719	6.714254855
Dusp11	10.81962518	10.79507254	10.83219838	10.02942593	9.792850456	9.886045528	9.848296967	9.932441798	9.630704995	9.501096557	9.383679075	9.416128874	9.505051669	9.580749703	9.548653499	9.650328351	9.51905384	9.550349496	10.70905311	10.74789763	10.66473625	10.00463681	9.78638614	9.726626169	9.707268199	9.728497707	9.727133837	9.504490904	9.488583917	9.470740441	9.659962322	9.647698074	9.626173126	9.763269553	9.630923543	9.852616244	9.758992547	9.724056696	9.680299529	9.916130613	10.81572567	10.05188532	9.81392707	9.611199973	9.48151326	9.509489608	9.632986746	9.548502217	10.93828297	10.18454445	9.797617202	9.768481209	9.456203968	9.589212786	9.728586127	9.635583758	9.806196114	9.710131679
Polr2k.1	10.47695633	9.902651549	10.34596685	11.19753986	11.14199609	11.22358126	11.30869678	11.15931865	11.16947483	11.07834544	11.02439171	11.05320694	10.85460742	10.75536718	10.95330555	11.07867927	11.13137571	10.96716125	10.26433655	10.16036812	10.14554113	11.06227554	11.01324314	11.40573612	11.43368052	11.41477863	11.50755602	11.34746537	11.23800549	11.14203189	11.0208134	10.97628048	11.0162235	11.06789577	11.07361989	10.91831362	11.05607531	10.98346883	11.0353432	10.70141737	9.913672508	10.85842858	11.20314787	11.31823413	10.80434218	11.08805294	10.90570427	11.1277433	10.19015966	11.07574386	11.44409681	11.33146913	11.28571217	11.26658854	11.15893552	11.21566765	11.30955396	11.23628074
Gins4.1	4.992879707	5.106576116	4.980357887	5.375476689	5.800496601	6.617772106	6.309524165	7.770959886	9.082704726	9.902615564	9.903428879	9.436139892	9.249099125	9.30411248	9.109207375	9.248344217	8.910271385	9.118946987	5.363374417	5.063920904	5.460313211	5.834357023	5.823437675	6.485760226	6.350571209	7.766179503	8.819244269	9.691029208	9.858059617	9.424119667	9.141369349	9.240123778	9.355918549	9.312045186	9.306940366	9.041556006	9.238980704	9.296953685	9.322931072	8.973447487	5.290896971	5.587718723	6.779278293	10.0104982	9.571412364	9.312372617	9.327054694	9.183982308	5.931912739	5.791373354	6.393517403	9.91949822	9.546913541	9.097037882	9.207833134	9.240632417	9.339535744	9.339038718
AI413582	8.641236975	7.812273625	7.339802744	5.792548454	5.534188857	6.050258768	6.587838564	6.938650538	7.369773102	7.622969305	7.661252297	7.524703427	7.459403475	7.79267771	7.638799204	7.624832995	7.57631193	7.615153561	8.685783725	7.76354315	6.931971994	6.130708112	6.438949489	6.700319155	6.762281781	7.178371771	7.260740024	7.428131787	7.589605126	7.568482653	7.765140774	8.037410911	8.029590255	8.07884126	8.001131378	8.37019274	7.828961174	7.9639818	8.029777403	8.565775478	7.898729304	6.486375224	6.553244716	7.847053943	7.739453451	7.75377808	7.783336188	7.837747118	7.872094658	6.31891955	6.733137934	7.642895477	7.718166122	7.447214159	8.064393412	7.9389083	8.047994875	8.145314137
Taf6l	5.382596162	5.070147092	4.88746492	5.216991563	5.789723757	5.814574313	6.600106397	6.860939046	7.092607871	7.132542466	7.080133394	6.968700123	6.868503295	6.914970348	6.805694366	6.548035008	6.850677804	6.655913648	4.995251261	4.419327473	4.321928095	4.77719838	6.150950414	6.217316743	6.406599603	6.850234282	6.515808152	6.750095709	6.918146471	6.5904295	6.533484938	6.455906489	6.733278509	6.26834022	6.494912033	6.172232165	6.546341992	6.415014323	6.198129213	6.135006455	5.23782475	5.339438257	6.422565379	7.467785736	6.439203711	6.598096395	6.619895146	6.775222862	4.931780011	5.019915584	6.379103098	7.126368846	6.448916252	5.893420937	6.506240643	6.584736555	6.552368924	6.32996698
Acbd6	8.048081006	7.927095739	8.143786182	8.480824508	9.078239533	9.159907271	9.098660379	9.178558091	9.24681025	8.81175914	8.89360017	8.867816106	8.832087452	8.871938478	8.675535133	8.585486204	8.547330032	8.686879127	8.061460131	8.209729326	8.080752582	8.429247498	8.897654445	8.978845155	9.095734333	9.085134872	8.915774156	8.737974569	8.609736484	8.575608693	8.683418036	8.639986119	8.623889656	8.635734375	8.522505011	8.587892077	8.749545567	8.70877633	8.392289403	8.57123076	8.064473613	8.516276378	9.158167106	8.978781378	8.647755819	8.439955643	8.608671908	8.538836074	8.186630294	8.734010647	9.103122896	8.925789638	8.64587408	8.521566004	8.689050291	8.420169794	8.558240602	8.342200838
Dpcd	7.274861682	7.082572717	6.835814918	6.001440759	6.267802678	6.435759795	6.802963093	7.354416075	7.427509531	7.891050758	7.953227847	7.935894546	7.978252708	8.076143923	8.093502288	7.907376092	7.965105485	7.970773171	7.42175039	6.797531549	6.528045228	5.809621035	6.41389058	6.978708985	6.931779146	7.340758476	7.285360088	7.461299464	7.760394322	8.121410975	8.073715713	8.142660425	8.263182208	8.154233979	8.41733368	8.376017814	8.086370245	8.2237212	8.377796319	8.499715197	6.995454006	6.144297041	6.637042402	7.801950952	7.853243412	8.029394799	8.015848827	8.074065588	6.995422792	6.188989419	6.808541324	7.696679508	8.144947292	8.057255925	8.297437009	8.300100501	8.343638103	8.327006281
Mnd1	4.632646894	4.321928095	4.321928095	4.321928095	4.50980909	4.768373317	4.586219219	4.96536855	5.896733867	6.345988544	6.816785386	7.067107738	6.650584801	6.993964104	7.054369645	6.71767715	6.694540305	6.856027362	4.321928095	4.498921036	4.652512192	4.33079213	4.586641136	5.207210802	4.607391845	4.964112507	5.376866573	5.808855651	6.165253378	6.25877994	6.236717534	6.524566113	6.529713116	6.628623584	6.529030125	6.15044533	6.574682419	6.573723041	6.129630026	6.049362905	4.321928095	4.582169448	4.947186649	6.550321648	6.937571887	6.756611779	6.956557426	6.890413617	4.388012541	4.321928095	4.749355072	6.126212962	6.356020535	6.225676254	6.763130016	6.40018484	6.821931858	6.521783445
Cdk5rap2	6.454142846	6.565665498	5.888600024	5.242028028	5.886863678	5.832273141	6.116259068	6.308802201	6.010936089	6.278732932	6.822521992	7.108552857	6.744036187	6.83950263	6.811107502	6.816803788	6.7764938	6.911686445	6.284566976	6.161143418	5.508587298	5.209985466	5.795397933	6.325545971	6.04185006	6.327537575	6.030600354	6.215505069	6.562456831	6.802672118	6.386399545	6.741765118	6.659176481	6.601298373	6.613278009	6.676846596	6.394372207	6.578614265	6.410205325	6.595724479	6.241052323	5.637924946	6.244505105	6.649490705	7.03249039	6.866302326	6.838184408	6.968800367	6.413298314	5.307308672	5.873754999	6.329030305	6.760200194	6.127950106	6.737722208	6.687219892	6.631563327	6.556057044
Pcbd2	9.135066366	8.730338168	7.201143372	6.792332691	7.157408754	7.530159907	7.986899648	8.249808858	8.661123316	9.045644812	9.194616679	9.297816777	8.91440661	9.026650983	8.673943724	8.754653731	8.963237686	8.733817345	9.276547957	8.764646891	7.199245646	6.963007834	7.467122589	7.788639298	8.194756822	8.563135178	8.718371523	8.99259627	8.966882456	9.062391089	8.633314324	8.588980388	8.652616936	8.675070155	8.942429137	8.674430855	8.546114478	8.59576668	8.927341995	8.723158189	8.742975656	6.865773398	8.078786713	9.10027746	9.414240036	9.089064164	8.793224008	9.011235932	8.760725198	6.978874093	8.247795901	8.867252559	9.208017085	8.771434997	8.769987562	8.951840197	8.768785701	8.962289845
Kctd2	9.733751661	9.291628372	9.11524786	8.301900774	8.327042962	8.317935369	8.152532979	8.207258703	8.11817319	7.861107879	7.875970231	7.885331163	7.896277163	7.937480927	7.869439213	7.862299307	7.905387832	7.978653125	9.738123576	9.383835693	8.81375216	8.283365726	8.371354967	8.448017812	8.274697369	8.355234878	8.010910429	8.089027681	7.917020339	7.816329624	7.636601692	7.754576294	7.629401258	7.895645641	7.922416039	8.075222626	7.672164201	7.88668445	7.779427128	8.18182195	9.266594991	8.458202948	8.319020551	8.211570021	8.092253242	7.860368827	8.050575081	7.978419214	9.348539063	8.286520947	8.377279247	7.974208717	7.996587306	7.577763963	7.890919849	7.801409126	7.79211329	7.951527609
Senp6	10.29685528	10.20631799	10.09945679	10.5916904	10.3484786	10.47397941	10.33332731	10.10348138	9.681063818	9.18147528	9.32604185	9.529835899	9.429187335	9.466161521	9.554726455	9.39967558	9.683040075	9.675145833	10.38790991	10.31376423	10.03625607	10.62024467	10.24545883	10.33571604	10.22929462	10.13802857	9.83273659	9.484610333	9.34102698	9.337157354	9.417906709	9.383837844	9.353313149	9.309938909	9.319071681	9.257806517	9.45892557	9.297005389	9.445940243	9.186247367	10.16139223	10.48118744	10.35828541	9.532200844	9.545839467	9.742031217	9.609956574	9.628873311	10.46177564	10.64581401	10.26304477	9.560058509	9.414526554	9.425001261	9.371452588	9.383719149	9.108091122	9.136458757
Bag5	8.474147275	8.869244525	9.466329173	10.11131057	10.00265103	9.871407812	9.645636298	9.67507451	9.456383565	9.222037276	9.336245191	9.28349981	9.140130822	9.014691282	8.966708306	8.847448367	8.718278985	8.644974272	8.295617386	8.879276897	9.531945788	10.08572414	10.05687555	9.787738016	9.523950915	9.725356791	9.335902737	9.191297598	9.233698948	8.980654719	8.997975916	8.929268344	9.008786206	8.844037035	8.846397718	8.620725774	8.964289115	8.879658165	8.726400804	8.738412367	8.819353156	10.28597152	9.668966751	9.410600829	9.178261561	8.906390083	8.991819846	8.693578809	8.579023272	9.944306108	9.628158927	9.338538436	8.963077537	8.732519175	8.94171557	8.753255587	8.939202928	8.734757872
Bola1	7.227904469	6.913221961	6.92227431	7.116366438	7.596023905	8.058604914	8.315429757	8.596439564	8.649737938	8.819661172	9.015074638	8.803173345	8.690209863	8.696913216	8.597940342	8.519533659	8.343412234	8.207007467	7.730229656	7.972154883	6.777293481	7.188349694	7.576963215	8.102285133	8.056358036	8.691862659	8.297144489	8.409733172	8.613817085	8.481233145	8.357014881	8.633323188	8.657735736	8.652454966	8.388284445	8.471229769	8.532538254	8.606336247	8.415539955	8.555732201	6.721629785	7.272258979	8.197395899	9.062391335	8.695772832	8.434626169	8.5108845	8.41684604	7.604669563	6.998961487	8.06803781	8.748958443	8.577708459	7.714199687	8.579141856	8.449818194	8.611719232	8.549778758
Trp53inp2	8.03770504	8.613080835	7.144517687	5.525547782	5.209640973	5.446942555	5.255233631	4.9193989	4.75192762	5.424315473	5.464880755	5.165389509	5.152891235	5.506970509	5.429665742	5.272817124	5.603708158	5.584194176	7.841907916	8.037076063	6.537158143	5.404619523	5.144913111	5.025741438	4.665463397	4.760513383	4.821835268	4.892334343	5.401406553	5.753873635	5.555956818	5.405186206	5.575606029	5.280471356	5.759653431	5.910980827	5.796501397	5.184946566	5.610411269	5.591255571	8.327377867	5.839502619	4.980352304	4.945652987	5.055711236	4.979146749	5.207734512	5.472787518	8.137858028	5.238596649	4.514009877	4.993073137	5.688278763	5.454812313	5.638930107	5.8233985	5.773914841	5.545617959
Dph2	6.85736248	6.512079581	7.736100796	9.1846883	8.959184367	8.815999722	8.678035834	8.330428661	8.264365716	7.515761494	7.497208658	7.546595871	7.428109892	7.205361675	7.167007512	6.999595464	7.002508267	7.098380383	6.842751077	6.290488403	7.632371375	9.109894519	8.920903696	8.846915032	8.479004686	8.446671585	8.100067111	7.6639194	7.495774901	7.32051558	7.456758529	7.342582156	7.351745449	7.183946341	7.399632901	6.707699355	7.346282452	7.253460319	7.105806315	6.761798393	5.986828457	9.078728822	8.438693175	8.080993779	7.279018324	7.332142962	7.300039966	7.113008973	6.137481826	8.956287668	8.363856944	8.079188196	7.359206958	7.092132423	7.460824617	7.433377531	7.436853072	7.430801866
Tbrg1	10.08764501	9.807967196	9.600847692	9.777416744	9.607053371	9.525336417	9.709259006	9.950549719	10.11414783	10.1207358	10.23145587	10.2624782	10.19463444	10.29415831	10.16331537	10.18474538	10.15410047	10.18061618	10.069938	9.83243563	9.624306821	9.620061679	9.299229284	9.580293382	9.789154827	10.03871053	10.11171351	10.07644137	10.06712227	10.16483954	10.1740964	10.09448417	10.17812972	10.20533838	10.14895387	10.34754345	10.19252391	10.1011179	9.94121863	10.20828516	9.969956211	9.803967798	9.774026365	10.39654806	10.15724083	10.15917008	10.25457903	10.2575567	9.97088195	9.770049695	9.739447795	10.15094067	10.03095041	10.21623352	10.20848639	10.10414346	10.18543249	10.04795275
Slc25a22	8.320219617	7.975411492	8.036772701	8.569658707	9.306548614	9.104007555	8.760883729	8.745988284	8.72214923	8.491378143	8.417729159	8.383679174	8.227308831	8.157660836	8.279870108	7.887817931	8.107933555	8.013723932	8.059157075	7.794929569	8.182756502	8.604734543	9.382110506	9.203032923	8.494825457	8.874997901	8.604597753	8.418064771	8.374565255	8.117808505	8.218895017	7.8127613	8.042671466	7.738639674	8.050633001	7.617863689	7.904684474	7.829537141	7.900240491	7.607728997	7.898592039	8.988736675	8.898346643	8.362123745	8.102549694	8.021268081	7.856266338	7.941262142	7.935604704	8.768178945	8.772395271	8.517532354	8.056452118	8.078584469	7.989639117	7.956488414	7.894793626	7.973413038
Zdhhc2	4.321928095	4.321928095	4.321928095	4.321928095	4.321928095	4.321928095	4.321928095	4.321928095	4.321928095	4.586751801	5.688861766	5.844533176	6.507496174	6.446768772	6.803074928	7.079674487	7.134521772	7.876928127	4.321928095	4.321928095	4.321928095	4.321928095	4.321928095	4.321928095	4.321928095	4.321928095	4.321928095	4.321928095	4.470561115	5.535433313	6.069870864	6.244166625	5.769923965	6.046473059	7.312549751	7.127223856	6.258979216	6.132182732	7.213351597	7.036024217	4.321928095	4.321928095	4.321928095	4.706895746	6.040655108	6.964756397	7.435007873	7.443379064	4.321928095	4.321928095	4.321928095	4.321928095	5.639916078	6.269505478	6.372926207	7.133616526	6.185392772	7.022815377
Ap1s2	7.767053806	7.459017582	7.10379334	6.773052219	6.065120521	6.17835456	6.199324056	5.531820266	5.813034555	5.587526066	5.479384131	5.180997457	5.334412551	5.058820601	5.371154454	5.013919139	5.574288924	5.28586234	8.110894042	7.510171959	7.10720734	6.561168841	5.947359273	6.125330401	6.288664824	6.132692886	5.715023286	6.031535654	5.839808637	5.437423613	5.35423696	5.12725067	5.082377717	4.812381056	5.998661448	4.612821462	5.044463925	4.786587628	5.788280179	4.969947797	7.330908298	6.721312901	6.368037775	5.437598361	5.23329492	5.688991413	5.342202149	5.64255091	7.637510823	6.208170343	6.332592485	5.649340353	5.461578498	6.267108666	5.754565214	5.858110552	5.488933921	5.88600097
Dek	11.67089671	11.81707268	11.78036272	11.60618381	11.38644248	11.41596649	11.26584894	11.40391611	11.750331	12.36059493	12.42870724	12.46049234	12.30508008	12.26009326	12.23416287	12.59538776	12.29212871	12.30451053	11.70508885	11.75060669	11.80301013	11.58504965	11.36945684	11.29365912	11.35162819	11.46970112	11.87649008	12.48196577	12.53160323	12.73863034	12.4612486	12.55452601	12.53650475	12.618627	12.52235664	12.3290544	12.53272084	12.58551282	12.5706491	12.05316881	12.08785978	11.3832836	11.45838077	12.3478703	12.64276692	12.54392371	12.51430135	12.49165262	11.89674823	11.58955136	11.36810042	12.30973565	12.77360158	12.65913917	12.62612224	12.6241394	12.665662	12.65685364
Eif2s1	10.42964057	10.52325453	11.43594836	12.32438553	12.40201185	12.39620063	12.38149738	12.38460449	12.26915445	12.34753693	12.29068764	12.22079298	12.33399148	12.28387877	12.15323545	12.2129233	12.05903484	11.89563747	10.47732284	10.65556869	11.52451764	12.30223186	12.35966872	12.29530238	12.3186802	12.26794167	12.34360802	12.36969097	12.33367648	12.28085346	12.284916	12.23463959	12.24524112	12.202229	12.15388746	11.88864083	12.21811912	12.1709767	12.10352694	11.77837934	10.51476244	12.23559983	12.4170959	12.3778903	12.30320178	12.33040426	12.29760274	12.25564628	10.50865727	12.33724555	12.34664971	12.46880074	12.21424068	12.27244051	12.29694853	12.16732953	12.27105013	12.14688421
